"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"64","PP1702","M48029-0059",2048.74624890585,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.8431,43.6425,-98.311692,29.275381,NA,43.8132247191011,92,3,91,NA
"65","PP1710","M48029-0059",1860.63074513119,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.2036,42.9103,-98.311692,29.275381,NA,123.691392405063,92,13,91,2.86e-06
"66","PP1720","M48029-0059",2048.74624890585,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.8431,43.6425,-98.311692,29.275381,NA,33.6371071428571,92,8,91,NA
"67","PP1723","M48029-0059",1929.68885387911,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.4486,41.7917,-98.311692,29.275381,NA,29.2719382716049,92,11,91,7e-07
"68","PP1731","M48029-0059",2133.33902381174,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-82.6436,43.8519,-98.311692,29.275381,NA,6.24174074074074,92,11,91,5e-08
"69","PP1733","M48029-0059",1943.41426827577,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.3461,41.8917,-98.311692,29.275381,NA,362.374127906977,92,6,91,3.31e-06
"70","PP1740","M48029-0059",1985.93184713109,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.1131,42.2733,-98.311692,29.275381,NA,43.4543928571429,92,8,91,2.5e-07
"71","PP1743","M48029-0059",2061.53052961193,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-82.4719,42.7642,-98.311692,29.275381,NA,130.560636363636,92,4,91,6.6e-07
"72","PP1745","M48029-0059",1970.69717123671,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.1811,42.1236,-98.311692,29.275381,NA,84.8835930232558,92,6,91,3.1e-07
"73","PP1769","M48029-0059",2142.23267141623,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.395,46.5789,-98.311692,29.275381,NA,60.9688,92,87,91,1.41e-06
"74","PP1825","M48029-0059",1872.96001461581,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.2342,43.0722,-98.311692,29.275381,NA,3.03230434782609,92,0,91,5e-08
"75","PP1830","M48029-0059",1855.5616278558,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.1133,42.7956,-98.311692,29.275381,NA,2.62830434782609,92,0,91,4e-08
"76","PP1831","M48029-0059",1934.40341363697,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.5586,42.7183,-98.311692,29.275381,NA,20.787037037037,92,38,91,NA
"77","PP1832","M48029-0059",1926.68663304642,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.6572,42.6919,-98.311692,29.275381,NA,8.01624096385542,92,9,91,8e-08
"78","PP1843","M48029-0059",2137.7936113805,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.3917,46.5314,-98.311692,29.275381,NA,0.75495652173913,92,0,91,2e-08
"79","PP1866","M48029-0059",1979.13446259184,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.1453,42.2081,-98.311692,29.275381,NA,5.07834444444444,92,2,91,4e-08
"80","PP1891","M48029-0059",2094.73243056036,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.1619,47.5306,-98.311692,29.275381,NA,5.47512359550562,92,3,91,6.1e-07
"81","PP1893","M48029-0059",2036.6340487411,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.6531,47.2603,-98.311692,29.275381,NA,53.6440449438202,92,3,91,7.03e-06
"82","PP1904","M48029-0059",1781.00591721461,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.2501,44.8108,-98.311692,29.275381,NA,9.50389655172414,92,5,91,3.31e-06
"83","PP1912","M48029-0059",1797.22408135717,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.1075,44.9331,-98.311692,29.275381,NA,11.5196,92,87,91,NA
"84","PP1915","M48029-0059",1815.105318639,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.7786,45.03,-98.311692,29.275381,NA,87.5867441860465,92,6,91,5.5e-06
"85","PP1927","M48029-0059",1802.82477495912,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.2753,45.0203,-98.311692,29.275381,NA,34.781,92,19,91,NA
"86","PP1943","M48029-0059",1898.87185900136,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.0428,46.29,-98.311692,29.275381,NA,8.94285869565217,92,0,91,2.23e-06
"87","PP1961","M48029-0059",1670.09495357658,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.9626,43.7014,-98.311692,29.275381,NA,7.28446153846154,92,1,91,6.9e-07
"88","PP2008","M48029-0059",1717.54998275594,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.4597,44.0281,-98.311692,29.275381,NA,6.58164935064935,92,15,91,3.5e-07
"89","PP2049","M48029-0059",906.14731323928,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-89.0265,30.4408,-98.311692,29.275381,NA,91.5719222222222,92,2,91,0.00363981
"90","PP207","M48029-0059",1623.14001197686,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-81.5508,30.4311,-98.311692,29.275381,NA,64.6104130434783,92,0,91,0.00139632
"91","PP2076","M48029-0059",960.985871108767,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.5913,37.3596,-98.311692,29.275381,NA,38.188402173913,92,0,91,0.00017565
"92","PP2079","M48029-0059",1148.57652673236,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.4778,39.1306,-98.311692,29.275381,NA,7.04923333333333,92,2,91,4.58e-06
"93","PP2080","M48029-0059",1080.75175664164,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.9331,38.3108,-98.311692,29.275381,NA,40.352875,92,36,91,5.972e-05
